,title,text,category
1036,효자동 이발사, 사사오입이면 헌법도 고치는데  뱃속에서 다섯달 넘으면 애를 낳아야지    청와대가  경무대 라는 이름으로 불리던 시절  경무대가 위치한 동네에 효자이발관이 있었다  효자이발관은 성한모  혹은 두부한모라고 불리우는 소심하지만 순박한 이발사가 주인으로  그는 면도사겸 보조로 일하던 처녀 김민자를 유혹   해 덜컥 임신을 시켜버리는 대책없는 이발사였다  경무대 지역 주민다운 자긍심으로 그는 나라가 하는 일이라면 항상 옳다고 믿었고  사람들이     부정선거라 비판해 마지않는     년  월   일 선거날에도 나라를 위해 투표용지를 먹어버리거나  야산에 투표함을 묻는 일을 마다하지 않았다  임신은 했지만 결혼은 않겠다는 민자를 설득한 것도  나라의 정책이었던  사사오입 으로 임신 다섯달이면 사람 한 명으로 봐야 하니까 무조건 낳아야 한다는 논리였다   얼라만 나오면 니는 죽었데이    부정선거주범 이승만 니는 죽었데이    그리고 약  개월 뒤     년  월   일 그는 아들 낙안을 얻는다      년  월   일  한모의 아내 민자의 진통이 격해지고  성한모는 리어카에 아내를 싣고 병원으로 출발하는데  왠걸  거리에는      부정선거를 철회하라는 대규모 집회가 한창이다  군인의 발포에 상처를 입은 학생들은 이발사용 흰 가운을 입은 한모를 의사로 착각하고  어쩌다 영웅이 된 한모는 진통중인 민자를 태운 리어카에 애국청년들을 마저 태우고 병원으로 향한다  성한모의 아들 낙안이가 태어난 이 날은 훗날       혁명 이라는 이름으로 널리 알려지게 된다  그리고 이듬해인     년  월   일 이발관 앞으로 탱크가 한차례 지나간 후로는  중고생 삭발령 의 조치가 내려져 이발관은 나날이 번창했다   각하의 용안에 흠집이라도 생기면 어떻게 되는지 알지   시간은 흘러     년대   사사오입 으로 운명이 결정되고        혁명 의 현장에서 태어나        군사 쿠데타 에 의한 정권이 벌어준 돈으로 기른 아들 낙안이도 초등학생이 되었다  그러나    년을 지켜온 효자이발관의 이발사 성한모의 인생은 어느 날 찾아온 청와대 경호실장 장혁수에 의해 전환기를 맞는다  간첩 나온다길래 신고했더니  그 간첩이 중앙정보부 직원이었을 줄이야  속사정을 모르는 대통령은 성한모의 감시정신을 높이 사  모범시민 표창장 을 하사한다  그러나 자랑스러워하던 마음도 잠시  이 일을 계기로 그는 청와대에 불려가  대통령 각하의 머리를 깎는 청와대 이발사가 된다  속도 모르는 동네사람들은 그를 부러워하며 밤낮으로 아부하지만  대통령 각하의 머리를 깎으면서부터 그의 인생은 더욱 꼬이기 시작한다  경호실장 장혁수가 두 눈 부릅뜨고 있는 가운데 대통령 각하의 용안에 가위와 면도날을 들이대야 하니 좌불안석  혹여 상처라도 낼라 진땀만 뻘뻘 흘리며  눈치보기 일쑤고  게다가 청와대 내 권력의  인자 자리를 두고 경호실장 장혁수와 중앙정보부장 박종만의 팽팽한 대립 속에 성한모의 하루하루는 위태롭기 짝이 없다   야  니네들 내가 누군지 알아  내가 청와대 이발사다  이 새끼들아  이 나쁜 놈들아   어느 날 밤  청와대 뒤 북악산에 간첩이 잠입한다  제 아무리 무서운 간첩이라 해도 생리적 욕구는 어쩔 수 없는 법  갑작스런 설사병에 쭈그리고 앉아 변을 보던 간첩들은 마침 순찰을 돌던 군인에게 들켜 한바탕 총격전이 벌어진다  이 사건을 계기로 정부에서는 설사병을 간첩에 의해 전염된 불순한 병으로 규정한다  일명  마루구스  병  이에 설사만 했다 하면 동네사람들끼리도 서로 의심하여 고발하는 웃지 못할 상황이 펼쳐지는데    하필 이런 때 성한모의 아들  낙안이마저 줄줄 물똥을 싼다  불안해진 성한모  우리 아들은 간첩이 아니라며 낙안이를 제 손으로 경찰서에 데려가고  간첩엔 애어른도 없다고  어린 나이에 간첩 용의자가 되어버린 낙안은 중앙정보부 고문실로 끌려간다  설상가상으로 이 기회에 성한모를 이용해 장혁수를 제거하고 권력을 독차지하려는 음모를 품은 박종만은 어린 낙안마저 고문하여 성한모 부자를  마루구스  병으로 검거하려 하는데  과연 이발사 성한모와 아들 낙안은 무사  살아남을 수 있을까 ,drama
1037,남은 인생 10년,스무 살이 되던 해  수 만명 중  명이 걸리는 난치병으로   년의 삶을 선고받은  마츠리 는 삶의 의지를 잃은  카즈토 를 만나 사랑에 빠진다  처음 만난 봄  즐거운 여름  아름답던 가을  깊어진 겨울까지 하루하루 애틋하게 사랑한 두 사람 하지만 쌓이는 추억만큼 줄어드는 시간 앞에 결국  마츠리 는  카즈토 를 떠나기로 결심하는데 ,drama
1038,나 홀로 집에 2 - 뉴욕을 헤매다,시카고에 살고 있는 케빈네 가족은 크리스마스에 플로리다에 가기로 되어있다  그러나 공항의 소란 속에  홀로 뉴욕행 비행기에 오르게 되어 거대한 도시에 혼자 남게 된 케빈  겁도 났지만  한편으로 신나기도 하다  이때 마브와 해리는 감옥을 탈출하여 한탕할 꿈에 부풀어 있다  한편 케빈은 기지를 발휘하여 아버지 카드로 플로리자 호텔에 부숙  의심스러워 하는 종업원들을 멋지게 따돌린다  케빈은 덩컨 장난감 가게에서 만난 덩컨씨에게서 뜻 깊은 계획을 듣고 작은 부금을 내미는데 그 보답으로 작은 비들기 두 개를 선물받는다  덩컨씨는 크리스마스때 벌은 돈을 어린이 병원에 기부하려하고 있다  그러나 공교롭게 마브와 해리가 이 기부금을 노리고 있을 줄이야  케빈은 덩컨가게 앞에서 마브와 해리를 만나 쫓기게 되고  설상가상으로 케빈의 카드를 추적한 호텔직원의 저지를 받는다  궁지에 몰린 케빈은 결국 마브와 해리에게 잡 게 되는데 이때 그들의 계획을 알게된다  간신  도망쳐 나간 케빈은 우연  공원에서 비둘기 아줌마를 만나 친구가 된다  그녀와의 대화에서 가족의 소중함을 깨달은 그는 자신의 잘못을 뉘우치는 의미에서 착한 일을 하겠다고 다짐한다   불쌍한 어린이들의 돈을 뺏어가게 둘 순 없지  케빈은 삼촌의 빈집을 이용하여 마브와 해리를 저지시킬 준비에 들어간다  드디어 케빈은 가게에 숨어든 마브와 해리의 범죄현장을 카메라로 잡고 그들을 빈집으로 유인한다  케빈의 함정에 빠져 혼이난 두 멍청한 도둑들은 결국 공원에서 케빈의 신고로 출동한 경찰에 잡 고 만다  드디어 카드를 추적하여 케빈을 찾아온 어머니와도 극적인 상봉을 하고 다음날 케빈을 비롯해 가족 모두를 기다리는것이 있었으니  바로 케빈의 선행에 보답하는 덩컨씨의 크리스마스 선물들이었다  케빈은 외로운 비둘기 아줌마에게 비둘기 인형 한 개를 선물하여 영원한 우정을 약속한다 ,drama
1039,나의 특별한 형제,비상한 두뇌를 가졌지만 동생  동구  없이는 아무 데도 못 가는 형  세하  신하균   뛰어난 수영실력을 갖췄지만 형  세하  없이는 아무것도 못 하는 동생  동구  이광수   이들은 피 한 방울 섞이지 않았지만   년 동안 한 몸처럼 살아온  특별한 형제 다   어느 날 형제의 보금자리  책임의 집 을 운영하던 신부님이 돌아가시자 모든 지원금이 끊기게 되고  각각 다른 장애를 가진 두 사람은 헤어질 위기에 처하고 만다   세하는  책임의 집 을 지키고 동구와 떨어지지 않기 위해 구청 수영장 알바생이자 취준생  미현  이솜 을 수영코치로 영입하고  동구를 수영대회에 출전시켜 사람들의 이목을 집중시키는 데 성공한다   헤어지지 않을 수 있다는 희망을 본 것도 잠시  예상치 못한 인물이 형제 앞에 등장하면서 형제는 새로운 위기를 겪게 되는데    ,drama
1040,나는 공무원이다, 니들이 암만 떠들어 봐라 내가 흥분하나    자신의 삶과 직업에      만족하며 살아가고 있는 남자 윤제문  그는 마포구청 환경과 생활공해팀에 근무하는   년차  급 공무원이다  웬만한 민원에는 능수능란  일사천리로 해결하며 평정심을 유지하는 그의 좌우명은  흥분하면 지는 거다   일명  평정심의 대가 로 통한다  변화 같은 건  평정심 을 깨는 인생의 적으로 여기고 퇴근 후 나름 여가생활을 즐기며    년째    친구인 유재석  경규형과 함께 잘 지낸다  그는 삼성전자 임원 안 부러운 대한민국의 자랑스런 공무원이다  그러던 어느날  그의 앞에 홍대의 문제적 인디밴드가 나타나는데    평정심의 대가    문제적 인디밴드 그는 과연 흥분하지 않고  인생 최대의 위기를 극복할 것인가 ,drama
1041,노다메 칸타빌레 Vol.1,세계 무대를 향한 큰 꿈을 안고 파리에 온 노다메 우에노 쥬리 와 치아키 타마키  로시   형편 없는 실력으로 붕괴 직전인 말레오케스트라의 상임지휘자가 된 치아키는 급한 공연을 앞두고 노다메에게 연주를 부탁한다  드디어 치아키와 협연을 한다는 생각에 날아갈 듯 기뻐하는 것도 잠시  유명 피아니스트 루이 야마다 유 가 그 자리를 대신하게 되고 노다메는 쓸쓸하게 공연장을 떠난다  드디어 코앞으로 다가온 공연날  치아키는 또다시 환상적인 공연을 선보일 수 있을까  노다메가 그토록 바라는 치아키와의 협연은 언제쯤 가능해질까  니노미야 토모코 의 동명 인기 만화를 우에노 쥬리  타마키  로시 주연으로 드라마화 하여 폭발적인 인기와 함께 클래식 붐을 일으켰던  노다메 칸타빌레  극장판  부작의 전편이다  피아노에 남다른 재능을 가졌지만 독특한 사고방식의 노다 메구미와 지휘자를 꿈을 갖고있는 엘리트 음대생 치아키 신이치의 알콩달콩한 사랑을 중심으로 이야기가 전개된다  유럽으로 유학을 떠난 노다메와 치아키를 그렸던 특집극의 속편으로 출발하며 프랑스  체코  슬로바키아  러시아 등 해외로케 촬영도 가미되었다  감독은 역시   판의 연출을 맡았던 타케우치  데키      년   월   일 일본 개봉             님 ,drama
1042,NULL,NULL,drama
1043,NULL,NULL,drama
1044,용감한 시민,불의는 못 본 척  성질은 없는 척  주먹은 약한 척 먹고 살기 위해 조용  살아 온 기간제 교사  소시민   법도 경찰도 무서울 것 하나 없는 안하무인 절대권력  한수강 의 선을 넘는 행동을 목격하게 된다  그의 계속되는 악행을 도저  참을 수 없었던 그녀  정체를 숨긴 채 통쾌한 한 방을 날리기로 마음 먹는데   선은 네가 먼저 넘었다 말이 안 통하면 혼나야지  ,drama
1045,찰리와 초콜릿 공장,전 세계 누구에게나 사랑 받는 세계 최고의 초콜릿 공장인  윌리 웡카 초콜릿 공장   매일 엄청난 양의 초콜릿을 생산해 세계 각국으로 운반하고 있지만 그 누구도 공장을 드나 드는 사람을 본 적이 없는 비밀의 공간이다  공장보다 더 신비로운 수수께끼는 초콜릿 공장의 공장장인 윌리 웡카 조니 뎁 라는 인물  들리는 소문에 의하면 웡카는 몇 년 동안 공장 밖으로 나가본 적도 없다고 한다  그가 어떤 사람이고  왜 초콜릿 만드는 일에 모든 것을 걸고 있는지 모두들 궁금해 할 뿐이다  어느 날  윌리 웡카가  개의 웡카 초콜릿에 감춰진 행운의  황금티켓 을 찾은 어린이 다섯 명에게 자신의 공장을 공개하고 그 모든 제작과정의 비밀을 보여주겠다는 선언을 한다  이제 전 세계 어린이들은 황금티켓을 찾기 위한 노력을 시작한다  엄마  아빠  할머니  할아버지들과 함께 초콜릿 공장 바로 옆  다 쓰러져 갈듯한 작은 오두막집에서 살고 있는 찰리 프레디 하이모어  역시 초콜릿 공장에 가고 싶은 건 마찬가지  찰리는 매일 밤 잠들기 전 공장 안이 어떻게 생겼을 지를 상상하며 잠이 들곤 했다  하지만 찰리는  년에 단 한번  자신의 생일에 딱 한 개의 웡카 초콜릿을 먹을 수 있기 때문에 당첨될 확률은 거의 희박했다  한편  세계 각국에서 행운의 당첨자들이 속속 나타나기 시작했다  첫 번째 당첨자는 독일의 먹보 소년 아우구스투스  언제나 초콜릿을 입에 달고 사는 소년이다  두 번째 행운은 뭐든지 원하는 건 손에 넣어야 직성이 풀리는 부잣집 딸 버루카에게  세 번째는 껌 씹기 대회 챔피언인 바이올렛에게 돌아간다  네 번째 주인공인 마이크는 자신이 얼마나 똑똑한지를 세상에 과시하기 위해 도전에 응해 목적을 달성한 집념의 소유자다  그리고 마지막   눈 쌓인 거리에서 우연  돈을 주워 웡카 초콜릿을 산 찰리가 다섯 번째 황금 티켓을 발견한 주인공이 되었다   웡카의 초콜릿 공장에 들어간 찰리는 눈앞에 펼쳐지는 놀라운 광경들에 입을 다물지 못한다  한쪽엔 초콜릿 폭포가 흐르고 그 옆에선 쾌활한 움파 룸파 족들이 거대한 초콜릿 과자 산에 삽질을 하거나  용머리 모양을 한 설탕 보트를 타고 초콜릿 강을 건너간다  초콜릿 강가에는 꽈배기 사탕이 열리는 나무와 민트 설탕 풀이 자라고 있고 덤불 속에선 머쉬멜로우 체리크림이 익어간다  한편  찰리를 제외한 다른 네 명은 웡카의 놀라운 발명품들에는 관심도 없고 한결같이 욕심과 이기심  승부욕과 과시욕에 눈이 멀어 자꾸만 문제를 일으키는데   ,drama
1046,보호자, 살면서 내가 선택했던 모든 것을 다 후회했어      년 만에 출소한  수혁  정우성 은 자신에게 딸이 있다는 사실을 알게 되고 조직을 떠나 평범하게 살기로 결심한다   수혁 의 출소를 기다리던 보스  응국  박성웅 은  수혁 에게 배신감을 느끼고 자신의 오른팔이자 조직의  인자  성준  김준한 에게 그를 감시하라 지시한다   수혁 에 대한 열등감으로 가득 찬  성준 은 일명 세탁기라 불리는  인조 해결사  우진  김남길 과  진아  박유나 에게  수혁 을 제거할 것을 의뢰하고 자신들의 방식대로 무자비하게 타겟을 처리하는 이들은  수혁 을 죽이기 위해 접근하는데    평범한 삶  가장 위험한 꿈이 되었다,drama
1047,무간도 2 - 혼돈의 시대,허공을 울리는 총성    삼합회 의 보스  곤 이 암살 당한다  이후 조직은 한 순간에 혼란에 빠지고  보스의 아들 예영효 오진우 가 전격적으로 새로운 보스의 자리에 오른다  보스가 된 예영효는  자신의 아버지 죽음과 관련된 복수의 숙청작업을 시작하고  보스  곤 에게 충성을 다했던 한침 증지위 에게도 위험이 다가온다  경찰인 황국장 황추생 은  삼합회  조직의 와해를 위해서  그리고 한침의 아내 메리 유가령 는 남편의 성공을 위해서 비밀리에 서로 연대하지만 결국 그들의 합작은 조직과 경찰 모두에게 치유할 수 없는 상처를 가져다 주는데  한침의 부하 유건명 진관희 은 한침의 아내 메리를 짝사랑한다  그는 메리를 위해 자신의 인생을 걸고 보스를 암살한 후  조직을 다시 평정하려는 한침의 계획에 따라 경찰내 조직 스파이가 되기에 이른다  야망 있는 경찰 진영인 여문락 은 죽은 보스의 아들이자  새로운 보스 예영효의 이복동생이다  황국장의 제의를 받은 그는 혈육과 명예 사이에서 심적 갈등을 느끼지만 결국  조직 내로 침투하여 경찰 스파이로 일하게 된다    무간에는 세가지가 있다  시무간       공무간       인무간       누구라도 세상의 법도를 어기면  이 무간에 떨어져 다시는 벗어 날 수 없다   ,drama
